edge_id,source_id,sink_id,source_name,sink_name,source_lat,source_lon,sink_lat,sink_lon,Record Count,delay,delay / travel time
9022003700317/9022003700368,9022003700317,9022003700368,Lilla Myrby (Uppsala),Tunabergsallén (Uppsala),59.893152,17.615677,59.878229,17.622938,3141,-68,-0.3393665158371041
9022003700566/9022003700374,9022003700566,9022003700374,Seminariegatan (Uppsala),Gimogatan (Uppsala),59.869618,17.613934,59.868859,17.607715,3136,-18,-0.3076923076923077
9022003700552/9022003700566,9022003700552,9022003700566,Klockarängen (Uppsala),Seminariegatan (Uppsala),59.869618,17.613934,59.869618,17.613934,3136,-7,-0.14583333333333334
9022003700330/9022003700552,9022003700330,9022003700552,Fyrishov (Uppsala),Klockarängen (Uppsala),59.87118,17.626946,59.869618,17.613934,3136,3,0.05555555555555555
9022003700374/9022003700566,9022003700374,9022003700566,Gimogatan (Uppsala),Seminariegatan (Uppsala),59.868859,17.607715,59.869618,17.613934,3128,-2,-0.03278688524590164
9022003700552/9022003700330,9022003700552,9022003700330,Klockarängen (Uppsala),Fyrishov (Uppsala),59.869618,17.613934,59.87118,17.626946,3128,-32,-0.35789473684210527
9022003700566/9022003700552,9022003700566,9022003700552,Seminariegatan (Uppsala),Klockarängen (Uppsala),59.869618,17.613934,59.869618,17.613934,3128,-6,-0.14035087719298245
9022003700169/9022003700166,9022003700169,9022003700166,Västertorg (Uppsala),Glimmervägen (Uppsala),59.840677,17.602445,59.840059,17.608263,3095,16,0.27586206896551724
9022003700367/9022003700336,9022003700367,9022003700336,Nämndemansvägen (Uppsala),Kuggebro (Uppsala),59.820876,17.696998,59.832305,17.690761,3090,12,0.1348314606741573
9022003700317/9022003700316,9022003700317,9022003700316,Lilla Myrby (Uppsala),Ärna gård (Uppsala),59.893152,17.615677,59.90406,17.610426,3086,-5,-0.07142857142857142
9022003700368/9022003700317,9022003700368,9022003700317,Tunabergsallén (Uppsala),Lilla Myrby (Uppsala),59.878229,17.622938,59.893152,17.615677,3086,-6,-0.046153846153846156
9022003700166/9022003700169,9022003700166,9022003700169,Glimmervägen (Uppsala),Västertorg (Uppsala),59.840059,17.608263,59.840677,17.602445,3062,-6,-0.08490566037735849
9022003191225/9022003191086,9022003191225,9022003191086,Terminal 4 (Arlanda) (Sigtuna),Terminal 2 -3 (Arlanda) (Sigtuna),59.64677,17.928548,59.64409,17.929886,3046,-43,-0.28888888888888886
9022003191042/9022003191225,9022003191042,9022003191225,Terminal 5 (Arlanda) (Sigtuna),Terminal 4 (Arlanda) (Sigtuna),59.651623,17.933804,59.64677,17.928548,3046,0,0
9022003700336/9022003700367,9022003700336,9022003700367,Kuggebro (Uppsala),Nämndemansvägen (Uppsala),59.832305,17.690761,59.820876,17.696998,3034,-20,-0.14960629921259844
9022003700387/9022003700388,9022003700387,9022003700388,Ulleråker norra (Uppsala),Hammarby kyrkogård (Uppsala),59.83276,17.642666,59.82776,17.644513,3030,-20,-0.25301204819277107
9022003781216/9022003781210,9022003781216,9022003781210,Herrgården (Enköping),Enköping station,59.644577,17.103974,59.644447,17.086076,3021,-93,-0.4146341463414634
9022003700104/9022003700103,9022003700104,9022003700103,Flogsta centrum (Uppsala),Sernanders väg (Uppsala),59.852083,17.587641,59.851181,17.59391,3001,26,0.47540983606557374
9022003700103/9022003700101,9022003700103,9022003700101,Sernanders väg (Uppsala),Ekebyhus (Uppsala),59.851181,17.59391,59.851643,17.603465,3001,19,0.4186046511627907
9022003700388/9022003700387,9022003700388,9022003700387,Hammarby kyrkogård (Uppsala),Ulleråker norra (Uppsala),59.82776,17.644513,59.83276,17.642666,2967,-4,-0.07142857142857142
9022003700101/9022003700103,9022003700101,9022003700103,Ekebyhus (Uppsala),Sernanders väg (Uppsala),59.851643,17.603465,59.851181,17.59391,2914,16,0.3695652173913043
9022003700103/9022003700104,9022003700103,9022003700104,Sernanders väg (Uppsala),Flogsta centrum (Uppsala),59.851181,17.59391,59.852083,17.587641,2911,-21,-0.2857142857142857
9022003781210/9022003781216,9022003781210,9022003781216,Enköping station,Herrgården (Enköping),59.644447,17.086076,59.644577,17.103974,2860,46,0.41509433962264153
9022003700314/9022003700315,9022003700314,9022003700315,Lilla Vallskog (Uppsala),Ärna bro (Uppsala),59.919614,17.602901,59.9097,17.607728,2820,0,0
9022003700313/9022003700314,9022003700313,9022003700314,Stora Vallskog (Uppsala),Lilla Vallskog (Uppsala),59.925814,17.59991,59.919614,17.602901,2820,0,0
9022003700312/9022003700313,9022003700312,9022003700313,Svista (Uppsala),Stora Vallskog (Uppsala),59.932538,17.596624,59.925814,17.59991,2820,6,0.17073170731707318
9022003700316/9022003700315,9022003700316,9022003700315,Ärna gård (Uppsala),Ärna bro (Uppsala),59.90406,17.610426,59.9097,17.607728,2753,-2,-0.06896551724137931
9022003700313/9022003700312,9022003700313,9022003700312,Stora Vallskog (Uppsala),Svista (Uppsala),59.925814,17.59991,59.932538,17.596624,2736,-1,-0.03125
9022003700315/9022003700314,9022003700315,9022003700314,Ärna bro (Uppsala),Lilla Vallskog (Uppsala),59.9097,17.607728,59.919614,17.602901,2736,-6,-0.09523809523809523
9022003700314/9022003700313,9022003700314,9022003700313,Lilla Vallskog (Uppsala),Stora Vallskog (Uppsala),59.919614,17.602901,59.925814,17.59991,2736,-5,-0.11363636363636363
9022003700139/9022003700581,9022003700139,9022003700581,Kvarntorget (Uppsala),Väderkvarnsgatan (Uppsala),59.866282,17.646693,59.864202,17.643918,2701,0,0
9022003700057/9022003700058,9022003700057,9022003700058,Apelgatan (Uppsala),Byggmästargatan (Uppsala),59.865955,17.672473,59.866159,17.668842,2686,1,0.018867924528301886
9022003700019/9022003700017,9022003700019,9022003700017,Valsätraskolan (Uppsala),Barkspadevägen (Uppsala),59.821549,17.628891,59.818051,17.633834,2685,6,0.15
9022003700011/9022003700010,9022003700011,9022003700010,Jenny Linds väg (Uppsala),Solistvägen (Uppsala),59.804633,17.628377,59.80303,17.628682,2685,-5,-0.14705882352941177
9022003700012/9022003700011,9022003700012,9022003700011,Vackra Birgers väg (Uppsala),Jenny Linds väg (Uppsala),59.807059,17.624963,59.804633,17.628377,2685,-18,-0.2602739726027397
9022003700010/9022003700009,9022003700010,9022003700009,Solistvägen (Uppsala),Flöjtvägen (Uppsala),59.80303,17.628682,59.803482,17.631754,2685,-18,-0.2222222222222222
9022003700017/9022003700016,9022003700017,9022003700016,Barkspadevägen (Uppsala),Linrepevägen (Uppsala),59.818051,17.633834,59.813073,17.63415,2685,0,0
9022003700014/9022003700013,9022003700014,9022003700013,Gottsunda torg (Uppsala),Bröderna Berwalds väg (Uppsala),59.811287,17.62694,59.810294,17.625407,2685,16,0.22388059701492538
9022003700013/9022003700012,9022003700013,9022003700012,Bröderna Berwalds väg (Uppsala),Vackra Birgers väg (Uppsala),59.810294,17.625407,59.807059,17.624963,2685,-15,-0.19230769230769232
9022003700579/9022003700019,9022003700579,9022003700019,Slädvägen (Uppsala),Valsätraskolan (Uppsala),59.823037,17.626494,59.821549,17.628891,2685,12,0.5454545454545454
9022003700009/9022003700006,9022003700009,9022003700006,Flöjtvägen (Uppsala),Cellovägen (Uppsala),59.803482,17.631754,59.805633,17.637806,2680,-78,-0.6106870229007634
9022003700311/9022003700312,9022003700311,9022003700312,Ärentuna vägskäl (Uppsala),Svista (Uppsala),59.938321,17.593858,59.932538,17.596624,2679,3,0.08333333333333333
9022003700310/9022003700311,9022003700310,9022003700311,Lytta (Uppsala),Ärentuna vägskäl (Uppsala),59.943833,17.591238,59.938321,17.593858,2679,0,0
9022003700062/9022003700146,9022003700062,9022003700146,Vaksala torg (Uppsala),Österängsgatan norra (Uppsala),59.861884,17.645968,59.866155,17.655148,2672,32,0.3253012048192771
9022003700541/9022003700141,9022003700541,9022003700141,Molngatan (Uppsala),Gränbystaden (Uppsala),59.86984,17.66312,59.875371,17.675144,2672,17,0.14018691588785046
9022003700146/9022003700062,9022003700146,9022003700062,Österängsgatan norra (Uppsala),Vaksala torg (Uppsala),59.866155,17.655148,59.861884,17.645968,2649,-6,-0.03680981595092025
9022003700141/9022003700541,9022003700141,9022003700541,Gränbystaden (Uppsala),Molngatan (Uppsala),59.875371,17.675144,59.86984,17.66312,2649,-41,-0.25
9022003700425/9022003780202,9022003700425,9022003780202,Brillinge (Uppsala),Skäve (Uppsala),59.878468,17.68214,59.890125,17.698234,2634,20,0.20618556701030927
9022003700284/9022003700285,9022003700284,9022003700285,Ultunaallén (Uppsala),Holmvägen (Uppsala),59.813145,17.650874,59.80566,17.652581,2634,16,0.24242424242424243
9022003700311/9022003700310,9022003700311,9022003700310,Ärentuna vägskäl (Uppsala),Lytta (Uppsala),59.938321,17.593858,59.943833,17.591238,2628,-1,-0.02631578947368421
9022003700312/9022003700311,9022003700312,9022003700311,Svista (Uppsala),Ärentuna vägskäl (Uppsala),59.932538,17.596624,59.938321,17.593858,2628,4,0.125
9022003700058/9022003700057,9022003700058,9022003700057,Byggmästargatan (Uppsala),Apelgatan (Uppsala),59.866159,17.668842,59.865955,17.672473,2627,4,0.11428571428571428
9022003700512/9022003700527,9022003700512,9022003700527,Uppsala Business Park östra (Uppsala),Uppsala Business Park Norra (Uppsala),59.84974,17.708896,59.85315,17.710251,2625,-48,-0.43537414965986393
9022003700513/9022003700512,9022003700513,9022003700512,Uppsala Business Park västra (Uppsala),Uppsala Business Park östra (Uppsala),59.850242,17.700823,59.84974,17.708896,2617,16,0.16666666666666666
9022003700142/9022003700143,9022003700142,9022003700143,Gränbyvägen (Uppsala),Tövädersgatan (Uppsala),59.873412,17.670873,59.872,17.667847,2616,-1,-0.0196078431372549
9022003700141/9022003700142,9022003700141,9022003700142,Gränbystaden (Uppsala),Gränbyvägen (Uppsala),59.875371,17.675144,59.873412,17.670873,2616,0,0
9022003700143/9022003700541,9022003700143,9022003700541,Tövädersgatan (Uppsala),Molngatan (Uppsala),59.872,17.667847,59.86984,17.66312,2616,1,0.0196078431372549
9022003781166/9022003781172,9022003781166,9022003781172,Lasarettet (Enköping),Kommunhuset (Enköping),59.629217,17.068019,59.631853,17.072124,2616,20,0.3584905660377358
9022003780202/9022003780201,9022003780202,9022003780201,Skäve (Uppsala),Godegård (Uppsala),59.890125,17.698234,59.898092,17.708606,2601,10,0.22727272727272727
9022003700141/9022003700425,9022003700141,9022003700425,Gränbystaden (Uppsala),Brillinge (Uppsala),59.875371,17.675144,59.878468,17.68214,2585,30,0.5161290322580645
9022003700285/9022003700284,9022003700285,9022003700284,Holmvägen (Uppsala),Ultunaallén (Uppsala),59.80566,17.652581,59.813145,17.650874,2581,-15,-0.15
9022003700536/9022003779087,9022003700536,9022003779087,Stenhagen (Uppsala),Kvarnbolund (Uppsala),59.848034,17.564211,59.845552,17.553071,2579,45,1.025
9022003700512/9022003700513,9022003700512,9022003700513,Uppsala Business Park östra (Uppsala),Uppsala Business Park västra (Uppsala),59.84974,17.708896,59.850242,17.700823,2575,3,0.04477611940298507
9022003700104/9022003700278,9022003700104,9022003700278,Flogsta centrum (Uppsala),Hildur Ottelinsgatan (Uppsala),59.852083,17.587641,59.855766,17.607953,2571,-62,-0.31555555555555553
9022003700527/9022003700512,9022003700527,9022003700512,Uppsala Business Park Norra (Uppsala),Uppsala Business Park östra (Uppsala),59.85315,17.710251,59.84974,17.708896,2563,39,0.7
9022003700278/9022003700104,9022003700278,9022003700104,Hildur Ottelinsgatan (Uppsala),Flogsta centrum (Uppsala),59.855766,17.607953,59.852083,17.587641,2551,-87,-0.3891402714932127
9022003779087/9022003700536,9022003779087,9022003700536,Kvarnbolund (Uppsala),Stenhagen (Uppsala),59.845552,17.553071,59.848034,17.564211,2536,-12,-0.2692307692307692
9022003700017/9022003700019,9022003700017,9022003700019,Barkspadevägen (Uppsala),Valsätraskolan (Uppsala),59.818051,17.633834,59.821549,17.628891,2533,10,0.18333333333333332
9022003700019/9022003700579,9022003700019,9022003700579,Valsätraskolan (Uppsala),Slädvägen (Uppsala),59.821549,17.628891,59.823037,17.626494,2533,22,0.8387096774193549
9022003700010/9022003700011,9022003700010,9022003700011,Solistvägen (Uppsala),Jenny Linds väg (Uppsala),59.80303,17.628682,59.804633,17.628377,2532,16,0.48484848484848486
9022003700009/9022003700010,9022003700009,9022003700010,Flöjtvägen (Uppsala),Solistvägen (Uppsala),59.803482,17.631754,59.80303,17.628682,2532,4,0.07272727272727272
9022003700013/9022003700014,9022003700013,9022003700014,Bröderna Berwalds väg (Uppsala),Gottsunda torg (Uppsala),59.810294,17.625407,59.811287,17.62694,2532,-3,-0.03896103896103896
9022003700012/9022003700013,9022003700012,9022003700013,Vackra Birgers väg (Uppsala),Bröderna Berwalds väg (Uppsala),59.807059,17.624963,59.810294,17.625407,2532,0,0
9022003700006/9022003700009,9022003700006,9022003700009,Cellovägen (Uppsala),Flöjtvägen (Uppsala),59.805633,17.637806,59.803482,17.631754,2532,-41,-0.3983050847457627
9022003700016/9022003700017,9022003700016,9022003700017,Linrepevägen (Uppsala),Barkspadevägen (Uppsala),59.813073,17.63415,59.818051,17.633834,2532,8,0.1111111111111111
9022003700011/9022003700012,9022003700011,9022003700012,Jenny Linds väg (Uppsala),Vackra Birgers väg (Uppsala),59.804633,17.628377,59.807059,17.624963,2532,-5,-0.08771929824561403
9022003700129/9022003700322,9022003700129,9022003700322,Ekonomikum (Uppsala),Dalgatan (Uppsala),59.860404,17.620003,59.863128,17.613171,2522,22,0.423728813559322
9022003779142/9022003780201,9022003779142,9022003780201,Jälla (Uppsala),Godegård (Uppsala),59.904062,17.716061,59.898092,17.708606,2521,5,0.09090909090909091
9022003779142/9022003779145,9022003779142,9022003779145,Jälla (Uppsala),Norrhagen (Uppsala),59.904062,17.716061,59.905941,17.718976,2509,5,0.18518518518518517
9022003700143/9022003700142,9022003700143,9022003700142,Tövädersgatan (Uppsala),Gränbyvägen (Uppsala),59.872,17.667847,59.873412,17.670873,2509,-5,-0.08333333333333333
9022003700541/9022003700143,9022003700541,9022003700143,Molngatan (Uppsala),Tövädersgatan (Uppsala),59.86984,17.66312,59.872,17.667847,2509,-27,-0.3010752688172043
9022003700142/9022003700141,9022003700142,9022003700141,Gränbyvägen (Uppsala),Gränbystaden (Uppsala),59.873412,17.670873,59.875371,17.675144,2509,-25,-0.25
9022003700322/9022003700129,9022003700322,9022003700129,Dalgatan (Uppsala),Ekonomikum (Uppsala),59.863128,17.613171,59.860404,17.620003,2493,-7,-0.05426356589147287
9022003700225/9022003700284,9022003700225,9022003700284,Campus Ultuna (Uppsala),Ultunaallén (Uppsala),59.815615,17.659121,59.813145,17.650874,2493,26,0.30303030303030304
9022003779145/9022003779142,9022003779145,9022003779142,Norrhagen (Uppsala),Jälla (Uppsala),59.905941,17.718976,59.904062,17.716061,2491,-6,-0.23076923076923078
9022003700278/9022003700129,9022003700278,9022003700129,Hildur Ottelinsgatan (Uppsala),Ekonomikum (Uppsala),59.855766,17.607953,59.860404,17.620003,2490,-42,-0.2568306010928962
9022003700284/9022003700016,9022003700284,9022003700016,Ultunaallén (Uppsala),Linrepevägen (Uppsala),59.813145,17.650874,59.813073,17.63415,2488,-23,-0.1464968152866242
9022003700129/9022003700278,9022003700129,9022003700278,Ekonomikum (Uppsala),Hildur Ottelinsgatan (Uppsala),59.860404,17.620003,59.855766,17.607953,2478,3,0.02631578947368421
9022003780201/9022003780202,9022003780201,9022003780202,Godegård (Uppsala),Skäve (Uppsala),59.898092,17.708606,59.890125,17.698234,2472,-11,-0.16176470588235295
9022003781224/9022003781221,9022003781224,9022003781221,Annelund (Enköping),Barkan (Enköping),59.645925,17.137809,59.646274,17.126402,2469,1,0.018518518518518517
9022003781221/9022003781051,9022003781221,9022003781051,Barkan (Enköping),Stenvreten (Enköping),59.646274,17.126402,59.645493,17.114703,2469,8,0.1794871794871795
9022003781051/9022003781216,9022003781051,9022003781216,Stenvreten (Enköping),Herrgården (Enköping),59.645493,17.114703,59.644577,17.103974,2469,-6,-0.08955223880597014
9022003779145/9022003779148,9022003779145,9022003779148,Norrhagen (Uppsala),Lindbacken (Uppsala),59.905941,17.718976,59.912363,17.738511,2461,-54,-0.4097222222222222
9022003779148/9022003779145,9022003779148,9022003779145,Lindbacken (Uppsala),Norrhagen (Uppsala),59.912363,17.738511,59.905941,17.718976,2442,7,0.08571428571428572
9022003780202/9022003700425,9022003780202,9022003700425,Skäve (Uppsala),Brillinge (Uppsala),59.890125,17.698234,59.878468,17.68214,2440,15,0.14893617021276595
9022003700425/9022003700141,9022003700425,9022003700141,Brillinge (Uppsala),Gränbystaden (Uppsala),59.878468,17.68214,59.875371,17.675144,2440,-28,-0.3333333333333333
9022003700284/9022003700225,9022003700284,9022003700225,Ultunaallén (Uppsala),Campus Ultuna (Uppsala),59.813145,17.650874,59.815615,17.659121,2438,-7,-0.05785123966942149
9022003780530/9022003780538,9022003780530,9022003780538,Grönviken (Lindbacken) (Uppsala),Hovgården (Uppsala),59.918888,17.758186,59.924962,17.777197,2425,0,0
9022003779148/9022003780530,9022003779148,9022003780530,Lindbacken (Uppsala),Grönviken (Lindbacken) (Uppsala),59.912363,17.738511,59.918888,17.758186,2425,16,0.25925925925925924
9022003700016/9022003700284,9022003700016,9022003700284,Linrepevägen (Uppsala),Ultunaallén (Uppsala),59.813073,17.63415,59.813145,17.650874,2422,-27,-0.1686046511627907
9022003700051/9022003700008,9022003700051,9022003700008,Körvelgatan (Uppsala),Jordgubbsgatan (Uppsala),59.86282,17.693987,59.864386,17.701842,2410,-67,-0.5151515151515151
9022003780201/9022003779142,9022003780201,9022003779142,Godegård (Uppsala),Jälla (Uppsala),59.898092,17.708606,59.904062,17.716061,2406,-19,-0.296875
9022003700052/9022003700051,9022003700052,9022003700051,Kummingatan (Uppsala),Körvelgatan (Uppsala),59.861295,17.689509,59.86282,17.693987,2404,7,0.18181818181818182
9022003780538/9022003780542,9022003780538,9022003780542,Hovgården (Uppsala),Grän vägskäl (Uppsala),59.924962,17.777197,59.931122,17.801034,2390,-5,-0.05952380952380952
